category,filename,LL_Mean,LL_Std_Dev,LL_Variance,LL_Energy,LL_Entropy,LL_Contrast,LL_Homogeneity,LH_Mean,LH_Std_Dev,LH_Variance,LH_Energy,LH_Entropy,LH_Contrast,LH_Homogeneity,HL_Mean,HL_Std_Dev,HL_Variance,HL_Energy,HL_Entropy,HL_Contrast,HL_Homogeneity,HH_Mean,HH_Std_Dev,HH_Variance,HH_Energy,HH_Entropy,HH_Contrast,HH_Homogeneity,LL_LH_Correlation,LL_HL_Correlation,LL_HH_Correlation,LH_HL_Correlation,LH_HH_Correlation,HL_HH_Correlation
orange_peel,55-scale_4_im_3_grey.png,1.057272518,0.127609836,0.01628427,18581.2492,8.788178421,0.127609836,0.983976658,4.34E-19,0.054078153,0.002924447,47.91413303,8.9669022,0.054078153,0.997084081,-3.39E-21,0.03707911,0.00137486,22.52571319,8.019895787,0.03707911,0.998627027,-5.29E-20,0.027219809,0.000740918,12.13920031,8.645157481,0.027219809,0.999259631,-1.50E-17,-3.92E-18,0.003569308,-0.00618304,2.04E-18,-8.39E-19
orange_peel,55-scale_4_im_4_grey.png,1.232894838,0.065631133,0.004307446,24974.73948,7.747145179,0.065631133,0.995711029,5.42E-20,0.024755575,0.000612838,10.04074587,8.075220045,0.024755575,0.999387537,0,0.029960439,0.000897628,14.70673587,7.129271979,0.029960439,0.999103177,-2.27E-20,0.017362879,0.00030147,4.939277201,7.840894814,0.017362879,0.999698621,1.17E-18,-1.10E-17,-0.092398747,0.141963442,-3.08E-19,-2.04E-18
orange_peel,55-scale_4_im_5_grey.png,0.992738013,0.074991043,0.005623657,16239.04124,8.157885909,0.074991043,0.994407792,-2.71E-20,0.018750688,0.000351588,5.760422914,7.499177496,0.018750688,0.999648535,-3.39E-21,0.031732469,0.00100695,16.49786236,7.700008585,0.031732469,0.998994063,-2.67E-20,0.014851155,0.000220557,3.613602461,7.355626602,0.014851155,0.999779492,2.65E-17,5.79E-18,0.005063186,-0.009477033,-1.06E-18,-2.97E-17
orange_peel,55-scale_4_im_6_grey.png,1.16991996,0.09663231,0.009337803,22577.97966,8.348138539,0.09663231,0.990748585,0,0.036047989,0.001299457,21.29031142,8.572459977,0.036047989,0.998702229,0,0.032198348,0.001036734,16.98584391,7.425027994,0.032198348,0.99896434,4.33E-20,0.020732833,0.00042985,7.042668205,8.252112836,0.020732833,0.999570334,1.35E-17,6.75E-18,-0.081016826,0.139843278,-2.21E-18,-7.77E-18
orange_peel,55-scale_4_im_7_grey.png,1.252246572,0.095020015,0.009028803,25840.03021,8.30975427,0.095020015,0.991051987,5.42E-20,0.0317456,0.001007783,16.51151865,8.614861183,0.0317456,0.998993231,0,0.039714055,0.001577206,25.84094579,7.646690802,0.039714055,0.998425277,-5.41E-20,0.022751385,0.000517626,8.480776624,8.436242541,0.022751385,0.999482642,1.68E-18,-1.10E-17,0.147756206,-0.25336166,1.42E-18,-7.73E-18
orange_peel,55-scale_4_im_8_grey.png,1.273429841,0.109499057,0.011990044,26765.12527,8.51181479,0.109499057,0.988152014,-1.08E-19,0.053313573,0.002842337,46.56885044,9.511058303,0.053313573,0.997165719,0,0.043351245,0.00187933,30.79094963,7.860582513,0.043351245,0.998124195,-6.12E-20,0.032157977,0.001034135,16.94327566,9.209507387,0.032157977,0.998966933,1.04E-17,4.96E-18,0.024422143,-0.037208616,4.75E-19,3.49E-18
orange_peel,55-scale_4_im_9_grey.png,1.053878485,0.122904211,0.015105445,18444.53878,8.742376809,0.122904211,0.985119334,-5.42E-20,0.045770849,0.002094971,34.32399846,8.775239457,0.045770849,0.997909409,-6.78E-21,0.040348346,0.001627989,26.67297193,8.152155312,0.040348346,0.998374657,1.48E-20,0.027345634,0.000747784,12.25168781,8.522281961,0.027345634,0.999252775,-7.23E-18,-1.67E-18,0.139116869,-0.253174435,-1.22E-18,-5.18E-18
orange_peel,55-scale_5_im_1_grey.png,1.293503466,0.109876768,0.012072904,27610.71199,8.55474914,0.109876768,0.988071112,5.42E-20,0.049483283,0.002448595,40.11778547,9.379287463,0.049483283,0.997557386,0,0.033250484,0.001105595,18.11406382,7.492259206,0.033250484,0.998895626,1.74E-20,0.027491623,0.000755789,12.38285275,9.046619779,0.027491623,0.999244781,-1.63E-17,1.05E-18,-0.01079284,0.019814609,8.26E-19,1.27E-17
orange_peel,55-scale_5_im_2_grey.png,1.254812443,0.081046015,0.006568457,25905.11469,8.070921647,0.081046015,0.993474406,1.36E-20,0.032307585,0.00104378,17.10129181,8.832416263,0.032307585,0.998957308,-3.39E-21,0.049429615,0.002443287,40.03081123,8.02843583,0.049429615,0.997562668,-3.32E-20,0.027476315,0.000754948,12.36906574,8.753372207,0.027476315,0.999245622,-2.57E-17,-9.07E-18,-0.054210399,0.075592905,-3.67E-19,-3.12E-17
orange_peel,55-scale_5_im_3_grey.png,1.093964461,0.125595122,0.015774135,19866.13045,8.772949981,0.125595122,0.984470825,-1.08E-19,0.054334146,0.002952199,48.36883506,9.104676461,0.054334146,0.99705649,6.78E-21,0.036507854,0.001332823,21.83697809,7.9565201,0.036507854,0.998668951,-2.63E-20,0.028871911,0.000833587,13.65749327,8.812732829,0.028871911,0.999167107,-5.21E-18,1.27E-18,0.0064867,-0.011858041,-2.32E-19,-1.67E-17
orange_peel,55-scale_5_im_4_grey.png,1.252004347,0.068713369,0.004721527,25759.52136,7.839489232,0.068713369,0.995300661,-1.08E-19,0.026077389,0.00068003,11.14161476,8.16250052,0.026077389,0.999320432,0,0.03008119,0.000904878,14.82552095,7.163100097,0.03008119,0.99909594,1.67E-20,0.017989222,0.000323612,5.302060746,7.95843496,0.017989222,0.999676493,-6.62E-18,-4.56E-18,-0.110827793,0.17463979,3.55E-19,9.00E-18
orange_peel,55-scale_5_im_5_grey.png,1.125064147,0.075556503,0.005708785,20831.89751,8.011465183,0.075556503,0.99432362,6.10E-20,0.019206126,0.000368875,6.043652441,7.794276519,0.019206126,0.999631261,6.78E-21,0.034453585,0.00118705,19.44861976,7.464142487,0.034453585,0.998814358,1.63E-20,0.016627578,0.000276476,4.529788543,7.694448257,0.016627578,0.9997236,6.71E-18,-2.82E-18,-0.015421979,0.029279709,-4.31E-19,8.50E-18
orange_peel,55-scale_5_im_6_grey.png,1.154872281,0.105295543,0.011087151,22033.48397,8.511864787,0.105295543,0.989034426,1.08E-19,0.040082675,0.001606621,26.32287582,8.693853959,0.040082675,0.998395956,0,0.032840837,0.001078521,17.67048058,7.585771751,0.032840837,0.998922641,-1.59E-21,0.022691867,0.000514921,8.436462899,8.412277936,0.022691867,0.999485344,-1.03E-17,-6.24E-18,-0.076121269,0.1381705,-5.88E-19,1.19E-17
orange_peel,55-scale_5_im_7_grey.png,1.26775764,0.103937852,0.010803077,26509.51699,8.48069895,0.103937852,0.989312382,-1.08E-19,0.033632478,0.001131144,18.53265667,8.708920214,0.033632478,0.998870134,0,0.037555501,0.001410416,23.10825067,7.604110841,0.037555501,0.998591571,4.26E-20,0.023961115,0.000574135,9.40662822,8.546383928,0.023961115,0.999426194,2.18E-17,-4.48E-18,0.139226814,-0.274518242,1.46E-19,1.80E-17
orange_peel,55-scale_5_im_8_grey.png,1.396197629,0.100958369,0.010192592,32105.4378,8.507377569,0.100958369,0.989910249,1.63E-19,0.052597279,0.002766474,45.32590542,9.689057492,0.052597279,0.997241159,0,0.039885694,0.001590869,26.06479047,7.926517253,0.039885694,0.998411658,2.41E-20,0.032578957,0.001061388,17.38978854,9.412384333,0.032578957,0.998939737,-8.29E-18,5.93E-18,0.023386426,-0.036665949,-4.01E-19,2.93E-18
orange_peel,55-scale_5_im_9_grey.png,1.200500249,0.124515233,0.015504043,23866.65293,8.700544547,0.124515233,0.984732662,0,0.046168371,0.002131518,34.92279892,9.073855805,0.046168371,0.997873015,3.39E-21,0.039718965,0.001577596,25.84733564,7.833596847,0.039718965,0.998424889,-6.12E-20,0.028895447,0.000834947,13.67976932,8.845759672,0.028895447,0.99916575,-9.72E-18,-4.39E-18,0.117214493,-0.229980358,-9.39E-19,-7.56E-18
orange_peel,55-scale_6_im_1_grey.png,1.377509383,0.104119695,0.010840911,31266.7834,8.544159237,0.104119695,0.989275354,-2.17E-19,0.049959599,0.002495961,40.89383314,9.54728273,0.049959599,0.997510253,0,0.030561633,0.000934013,15.30287582,7.507257465,0.030561633,0.999066858,-3.16E-20,0.027922669,0.000779675,12.77420223,9.212339631,0.027922669,0.999220932,-1.30E-17,-1.53E-18,0.00503931,-0.009595451,-1.02E-18,-1.33E-17
orange_peel,55-scale_6_im_2_grey.png,1.403691311,0.079201751,0.006272917,32384.97833,8.184093043,0.079201751,0.993766187,5.42E-20,0.034282746,0.001175307,19.25622453,9.185595151,0.034282746,0.998826073,0,0.04443078,0.001974094,32.34356017,8.071258975,0.04443078,0.998029795,-1.39E-20,0.02728168,0.00074429,12.19444829,9.046849282,0.02728168,0.999256263,-9.98E-18,1.48E-17,-0.136742123,0.193976299,-5.89E-19,-1.40E-18
orange_peel,55-scale_6_im_3_grey.png,1.155217907,0.128503404,0.016513125,22135.46457,8.792637446,0.128503404,0.983755129,2.17E-19,0.054008506,0.002916919,47.79079585,9.234283085,0.054008506,0.997091565,3.39E-21,0.03494515,0.001221164,20.00754325,7.814484371,0.03494515,0.998780326,-7.15E-20,0.029445152,0.000867017,14.20520569,8.937427213,0.029445152,0.999133734,-1.71E-18,-4.19E-18,0.0023982,-0.004808004,1.67E-18,1.17E-17
orange_peel,55-scale_6_im_4_grey.png,1.40665355,0.071389586,0.005096473,32502.09887,7.970744552,0.071389586,0.994929369,0,0.023327026,0.00054415,8.915355632,8.267949864,0.023327026,0.999456146,0,0.022453931,0.000504179,8.26046905,6.989523732,0.022453931,0.999496075,1.40E-20,0.012915956,0.000166822,2.733210304,7.909390364,0.012915956,0.999833206,2.03E-17,-9.72E-19,-0.13033169,0.229435013,-1.32E-18,-5.44E-17
orange_peel,55-scale_6_im_5_grey.png,1.315980679,0.08261286,0.006824885,28485.71446,8.154862849,0.08261286,0.993221379,1.36E-20,0.018951291,0.000359151,5.884336794,7.947040429,0.018951291,0.999640978,0,0.032460327,0.001053673,17.26337562,7.296533932,0.032460327,0.998947436,-1.40E-20,0.015383716,0.000236659,3.877416378,7.851150186,0.015383716,0.999763397,9.74E-18,-5.90E-18,-0.029434171,0.060809165,-6.42E-19,-7.32E-18
orange_peel,55-scale_6_im_6_grey.png,1.239889227,0.097252495,0.009458048,25342.4983,8.358182153,0.097252495,0.990630569,0,0.036090946,0.001302556,21.3410842,8.608236393,0.036090946,0.998699138,0,0.027987732,0.000783313,12.83380238,7.202107035,0.027987732,0.9992173,1.19E-20,0.019278357,0.000371655,6.089196463,8.267062962,0.019278357,0.999628483,-1.21E-18,-2.11E-18,-0.087847483,0.163055002,-1.13E-18,3.85E-17
orange_peel,55-scale_6_im_7_grey.png,1.39553462,0.100213803,0.010042806,32072.65783,8.525822571,0.100213803,0.990057049,1.63E-19,0.031655839,0.001002092,16.41827759,8.822401353,0.031655839,0.998998911,0,0.030163564,0.000909841,14.90682814,7.495735981,0.030163564,0.999090986,-1.77E-20,0.020721783,0.000429392,7.035163399,8.603164239,0.020721783,0.999570792,-1.07E-18,3.02E-18,0.121007437,-0.263166283,2.16E-19,-8.47E-18
orange_peel,55-scale_6_im_8_grey.png,1.392991249,0.099562725,0.009912736,31954.32725,8.510125191,0.099562725,0.990184562,0,0.049836639,0.002483691,40.69278739,9.596523531,0.049836639,0.997522463,0,0.035215502,0.001240132,20.31831603,7.747691809,0.035215502,0.998761404,-1.48E-21,0.030417525,0.000925226,15.15890042,9.348851761,0.030417525,0.999075629,-1.37E-17,-6.98E-18,0.012702777,-0.021919806,6.49E-19,-4.35E-18
orange_peel,55-scale_6_im_9_grey.png,1.202709961,0.137293439,0.018849489,24008.47034,8.865091521,0.137293439,0.981499241,4.34E-19,0.047579351,0.002263795,37.09001153,9.126539609,0.047579351,0.997741319,-6.78E-21,0.0373373,0.001394074,22.8405075,7.851888956,0.0373373,0.998607867,-9.21E-21,0.028422358,0.00080783,13.23549404,8.889701576,0.028422358,0.999192822,1.40E-17,-6.82E-18,0.088566376,-0.194543778,1.33E-18,-3.03E-17
orange_peel,55-scale_7_im_1_grey.png,1.465227194,0.0968112,0.009372408,35328.21528,8.543412015,0.0968112,0.990714618,0,0.048044721,0.002308295,37.81910804,9.51747971,0.048044721,0.997697021,0,0.026687696,0.000712233,11.66922722,7.484274477,0.026687696,0.999288274,-2.84E-20,0.025967572,0.000674315,11.04797386,9.194905681,0.025967572,0.99932614,-4.37E-18,9.99E-18,-0.014480706,0.028391605,5.41E-19,-6.42E-18
orange_peel,55-scale_7_im_2_grey.png,1.497685451,0.085791971,0.007360262,36870.9136,8.338652909,0.085791971,0.992693515,8.13E-20,0.03606627,0.001300776,21.3119108,9.17442629,0.03606627,0.998700914,3.39E-21,0.039774603,0.001582019,25.91980008,8.103094447,0.039774603,0.99842048,4.06E-20,0.02652169,0.0007034,11.52450596,8.990770174,0.02652169,0.999297094,8.76E-18,1.29E-17,-0.126594074,0.200795571,7.20E-20,-1.49E-17
orange_peel,55-scale_7_im_3_grey.png,1.251993815,0.128919446,0.016620223,25954.03754,8.771216521,0.128919446,0.983651492,1.08E-19,0.051063978,0.00260753,42.72176855,9.272790273,0.051063978,0.997399252,3.39E-21,0.032202495,0.001037001,16.99021915,7.531002839,0.032202495,0.998964074,1.75E-20,0.027790895,0.000772334,12.65391772,8.966302047,0.027790895,0.999228262,1.54E-17,-1.68E-18,0.000670685,-0.001461287,-9.20E-19,-1.08E-17
orange_peel,55-scale_7_im_4_grey.png,1.426237937,0.105470806,0.011124091,33509.84692,8.230190731,0.105470806,0.988998293,1.36E-19,0.028671626,0.000822062,13.4686659,8.645927791,0.028671626,0.999178613,-1.69E-20,0.030814956,0.000949562,15.5576163,7.371619384,0.030814956,0.999051339,3.14E-20,0.017965713,0.000322767,5.288212226,8.437445355,0.017965713,0.999677337,-1.79E-17,9.41E-18,-0.075458542,0.161834557,-2.96E-19,6.12E-18
orange_peel,55-scale_7_im_5_grey.png,1.412404259,0.100171438,0.010034317,32848.61103,8.525119241,0.100171438,0.99006537,1.08E-19,0.020641235,0.000426061,6.980576701,8.360026905,0.020641235,0.999574121,0,0.035068136,0.001229774,20.14861976,7.559168634,0.035068136,0.998771736,1.30E-20,0.017784181,0.000316277,5.181883891,8.272753236,0.017784181,0.999683823,1.15E-17,-2.56E-18,-0.028900047,0.071125932,-9.44E-19,1.83E-17
orange_peel,55-scale_7_im_6_grey.png,1.275301107,0.116148078,0.013490376,26867.8478,8.56970909,0.116148078,0.986689192,-1.63E-19,0.037738961,0.001424229,23.33457132,8.857802947,0.037738961,0.998577796,0,0.030927675,0.000956521,15.67164168,7.351120555,0.030927675,0.999044393,-5.57E-20,0.022260733,0.00049554,8.11893118,8.587925061,0.022260733,0.999504705,6.18E-18,1.52E-19,-0.064848718,0.143653318,9.99E-19,3.38E-18
orange_peel,55-scale_7_im_7_grey.png,1.477116843,0.099036999,0.009808327,35908.52599,8.556109969,0.099036999,0.990286942,0,0.031720961,0.001006219,16.48589773,8.818142879,0.031720961,0.998994792,0,0.029446905,0.00086712,14.20689735,7.57706076,0.029446905,0.999133631,1.31E-20,0.021192179,0.000449108,7.358193003,8.622149572,0.021192179,0.999551093,2.16E-18,9.95E-18,0.098620614,-0.221592373,1.14E-18,3.05E-17
orange_peel,55-scale_7_im_8_grey.png,1.475604128,0.101853722,0.010374181,35844.61577,8.608134585,0.101853722,0.989732338,-1.08E-19,0.048727911,0.002374409,38.90232218,9.611840604,0.048727911,0.997631215,0,0.03147947,0.000990957,16.23584006,7.745949254,0.03147947,0.999010024,-3.81E-20,0.02902751,0.000842596,13.80509804,9.321509749,0.02902751,0.999158113,-5.46E-18,-1.21E-17,0.007370718,-0.014206636,-2.15E-19,-3.14E-17
orange_peel,55-scale_7_im_9_grey.png,1.309588982,0.134487694,0.01808694,28395.2782,8.854232632,0.134487694,0.982234386,-1.08E-19,0.044782141,0.00200544,32.85713187,9.191074389,0.044782141,0.997998574,0,0.033512494,0.001123087,18.40066128,7.606064491,0.033512494,0.998878173,-4.32E-20,0.026222788,0.000687635,11.26620531,8.930476389,0.026222788,0.999312838,-5.63E-18,5.27E-18,0.067117139,-0.157718718,-1.14E-18,3.47E-17
orange_peel,55-scale_8_im_1_grey.png,1.473606484,0.184701613,0.034114686,36137.05428,8.865298296,0.184701613,0.967010733,2.71E-19,0.052314649,0.002736823,44.84009996,9.263026932,0.052314649,0.997270647,-3.39E-21,0.026236038,0.00068833,11.27759323,7.50507242,0.026236038,0.999312144,1.63E-20,0.023571112,0.000555597,9.102906574,8.941487018,0.023571112,0.999444711,0,-7.64E-18,0.001854053,-0.005881002,6.54E-20,2.40E-17
orange_peel,55-scale_8_im_2_grey.png,1.586698644,0.135579531,0.018381809,41549.7322,8.504235406,0.135579531,0.981949983,-1.36E-19,0.037165472,0.001381272,22.63076509,8.464018748,0.037165472,0.998620633,-3.39E-21,0.036116912,0.001304431,21.37180315,7.941667043,0.036116912,0.998697268,-4.85E-20,0.022870839,0.000523075,8.570065359,8.335822015,0.022870839,0.999477198,2.15E-17,-3.53E-18,-0.04342115,0.100306086,-1.97E-18,-9.74E-18
orange_peel,55-scale_8_im_3_grey.png,1.28847752,0.169385095,0.028691311,27670.37448,8.976095402,0.169385095,0.972108921,0,0.057127723,0.003263577,53.47044214,9.400465654,0.057127723,0.996747039,1.69E-21,0.02958048,0.000875005,14.33607843,7.548783656,0.02958048,0.99912576,-6.56E-21,0.027201543,0.000739924,12.12291426,9.15137848,0.027201543,0.999260623,5.60E-18,-2.25E-18,0.006577365,-0.017933644,1.18E-18,-2.58E-17
orange_peel,55-scale_8_im_4_grey.png,1.506406059,0.186571577,0.034808953,37749.85284,8.690025471,0.186571577,0.966361952,-2.17E-19,0.038227155,0.001461315,23.94219146,8.405062666,0.038227155,0.998540817,2.03E-20,0.028530951,0.000814015,13.3368243,7.46072578,0.028530951,0.999186647,-5.14E-21,0.016731841,0.000279954,4.586774318,8.155078274,0.016731841,0.999720124,0,2.87E-20,-0.040899355,0.117062404,-8.44E-19,3.33E-17
orange_peel,55-scale_8_im_5_grey.png,1.487223307,0.176306845,0.031084104,36747.95654,8.805523419,0.176306845,0.969852989,-4.07E-20,0.031526167,0.000993899,16.2840446,8.33891457,0.031526167,0.999007088,0,0.035175225,0.001237296,20.27186467,7.742694417,0.035175225,0.998764233,1.59E-21,0.016983046,0.000288424,4.725536332,8.175591631,0.016983046,0.999711659,0,-1.09E-18,-0.010725217,0.02895895,-2.63E-19,-3.00E-17
orange_peel,55-scale_8_im_6_grey.png,1.333688534,0.185174134,0.03428946,29704.43064,8.976905956,0.185174134,0.966847327,6.51E-19,0.048211783,0.002324376,38.08257593,9.184234962,0.048211783,0.997681014,3.39E-21,0.030455335,0.000927527,15.196609,7.629447263,0.030455335,0.999073332,1.99E-20,0.022526499,0.000507443,8.313948481,8.894157696,0.022526499,0.999492814,0,-5.15E-18,-0.041702832,0.118473987,8.20E-19,-2.47E-18
orange_peel,55-scale_8_im_7_grey.png,1.538176413,0.186235764,0.03468376,39332.58445,8.841339784,0.186235764,0.966478879,4.88E-19,0.04135723,0.00171042,28.02352941,8.387399557,0.04135723,0.9982925,0,0.02495859,0.000622931,10.20610534,7.487818776,0.02495859,0.999377457,9.63E-21,0.018286566,0.000334399,5.478785083,8.154970259,0.018286566,0.999665713,0,-5.45E-18,0.041827211,-0.138001134,3.23E-18,1.90E-17
orange_peel,55-scale_8_im_8_grey.png,1.511472216,0.17988778,0.032359613,37960.21859,8.874200388,0.17988778,0.968654708,-1.08E-19,0.050704708,0.002570967,42.12272972,9.201490472,0.050704708,0.997435626,-6.78E-21,0.031138734,0.000969621,15.88626682,7.646692776,0.031138734,0.999031318,1.59E-20,0.025381177,0.000644204,10.55464052,8.911346617,0.025381177,0.999356211,5.94E-18,-2.64E-18,0.015444699,-0.04466256,-4.00E-20,1.50E-17
orange_peel,55-scale_8_im_9_grey.png,1.323251762,0.191167663,0.036545075,29287.06028,9.130907979,0.191167663,0.96474338,3.25E-19,0.051989512,0.002702909,44.28446751,9.275605205,0.051989512,0.997304377,-6.78E-21,0.0331883,0.001101463,18.04637447,7.737710589,0.0331883,0.998899749,4.70E-20,0.025894743,0.000670538,10.98608997,9.06577905,0.025894743,0.999329912,1.09E-17,8.72E-19,0.049473983,-0.141939134,-8.80E-19,1.18E-17
orange_peel,55-scale_9_im_1_grey.png,1.461138557,0.286314773,0.081976149,36321.72289,9.448332909,0.286314773,0.924234791,-3.25E-19,0.048945036,0.002395617,39.24978085,9.053310995,0.048945036,0.997610109,1.69E-21,0.037626254,0.001415735,23.19540177,7.700008249,0.037626254,0.998586267,0,0.025102197,0.00063012,10.32389081,8.678765115,0.025102197,0.999370277,3.87E-18,-6.47E-19,-0.028998101,0.113168464,-1.94E-18,1.08E-17
orange_peel,55-scale_9_im_2_grey.png,1.495069795,0.347325629,0.120635093,38598.55419,9.335751409,0.347325629,0.892351138,6.23E-19,0.063529253,0.004035966,66.1252672,8.920020283,0.063529253,0.995980258,3.73E-20,0.055455374,0.003075298,50.38569012,8.091016241,0.055455374,0.99693413,-3.71E-21,0.027044012,0.000731379,11.98290657,8.564120792,0.027044012,0.999269156,4.91E-18,-3.82E-18,-0.036121603,0.096306938,-8.63E-19,-2.17E-17
orange_peel,55-scale_9_im_3_grey.png,1.187694834,0.321044278,0.103069428,24800.27151,9.711687095,0.321044278,0.90656125,-3.25E-19,0.056645136,0.003208671,52.57087274,9.499725379,0.056645136,0.996801591,3.39E-21,0.039457252,0.001556875,25.50783545,7.937397479,0.039457252,0.998445545,1.59E-20,0.024839257,0.000616989,10.10874279,9.167017888,0.024839257,0.999383392,7.45E-18,6.27E-19,-0.003017965,0.010767832,4.76E-19,-5.19E-18
orange_peel,55-scale_9_im_4_grey.png,1.415519684,0.363384491,0.132048289,34992.03405,9.440635426,0.363384491,0.883354544,-1.36E-19,0.039921883,0.001593757,26.11211073,8.523355478,0.039921883,0.998408779,2.03E-20,0.062448767,0.003899848,63.89511726,7.827198105,0.062448767,0.996115301,-1.58E-20,0.020173417,0.000406967,6.667743176,8.242857402,0.020173417,0.999593199,-7.47E-18,-9.48E-19,-0.024853801,0.073080881,-2.66E-19,-1.41E-17
orange_peel,55-scale_9_im_5_grey.png,1.324695064,0.387610311,0.150241753,31212.4828,9.673883403,0.387610311,0.869382456,1.90E-19,0.034071686,0.00116088,19.0198539,8.798134771,0.034071686,0.998840466,4.07E-20,0.069170332,0.004784535,78.3898193,8.396594066,0.069170332,0.995238248,-1.42E-20,0.020626815,0.000425465,6.970826605,8.632265823,0.020626815,0.999574715,6.16E-18,-3.25E-19,-0.0039536,0.013412407,3.64E-18,5.34E-18
orange_peel,55-scale_9_im_6_grey.png,1.175708487,0.355362708,0.126282654,24716.46166,9.72484938,0.355362708,0.887876588,-2.17E-19,0.050415988,0.002541772,41.64439062,9.358178769,0.050415988,0.997464672,1.69E-20,0.058257789,0.00339397,55.60680507,8.238234882,0.058257789,0.99661751,-1.72E-20,0.026617154,0.000708473,11.60762015,9.077430387,0.026617154,0.999292029,-7.56E-18,1.61E-18,-0.03087523,0.099430906,-2.49E-18,-1.42E-17
